key,value
1256,바람새마을
2187,안정리 로데오거리
3392,평택호예술공원
803,더그림
914,두물머리연핫도그
1737,세미원
3166,추억의청춘뮤지엄
3716,홍대패션거리
2259,업스테이지
3715,홍대클럽거리
3191,카카오판교아지트
3534,한국이슬람교 서울중앙성원
3305,통인시장
1872,수원시 복합문화공간 111CM(구 연초제조장)
3157,청학동 부침개
212,갤러리아백화점 센터시티점
1310,백남준아트센터
1067,롯데프리미엄아울렛 기흥점
3000,제일유황온천
309,고속터미널지하철역 상가
3644,현대시티아울렛 동대문점
1475,산낙지갯마을
2411,오늘와인한잔 성수가든점
3250,크리스찬 디올 성수
3657,혜화역 4호선
3441,프롬하와이 김포라베니체점
180,강남페스티벌 별마당 패션쇼
1967,스타필드 별다방 도서관
181,강남페티벌 미식여행 & K-Culture Stage
946,뚝섬유원지
1720,성남제1공단 근린공원
1511,상상의문 분당서현점
2942,장통교 진출입 계단 5번
1341,별빛정원 우주
2599,위례성길
3493,하루엔소쿠 시흥플랑드르점
797,대한불교 조계종 심학산 약천사
1200,문산자유시장
166,감악산
1227,미메시스아트뮤지엄
543,금촌통일시장
1605,서울미술관 본관
385,광교호수공원 프라이부르크전망대
952,라베니체마치에비뉴 5차
950,라베니체 마치에비뉴 1차
3094,창신동 완구거리
1789,소우주
111,story A
476,국립유명산자연휴양림 자생식물원
716,뉴코아아울렛 강남점
2559,원마운트
316,고양생태공원
1623,서울시립미술관 서소문본관
3118,청계광장과 서울시청광장
1747,세운청계상가
1265,박가네빈대떡 2호점
1659,서울특별시 교육청과학전시관 남산분관
257,경반계곡
1203,문호종묘
3144,청와대 춘추관
2503,용산구청
413,광진시장
2848,인천어린이과학관
3544,한섬 팩토리아울렛
2408,오감캠프촌
2229,양주관아지
612,남대문로 지하쇼핑센터
134,가우딘악세사리부품상가
1551,서문시장
1248,밀리오레
1043,롯데시네마 월드타워
3524,한국대중음악박물관 서울점
2681,이리데한복
500,군포문화예술회관
24,AK플라자 금정점
39,CGV 북수원
501,군포시민체육광장
3163,초막골생태공원
3770,황리단길
866,동궁과월지
1882,수원월드컵경기장
3628,현대백화점 목동점
3148,청일조계지경계계단
3687,홈플러스 영통점
1976,스파렉스24시 불가마사우나
1001,롯데마트 영통점
1946,슈퍼윙스키즈카페 수원영통점
447,구테로이테
78,L7 홍대
794,대학로예술극장
526,그랜드인터컨티넨탈 서울파르나스
1127,머더파커 건대2호점
503,굴포천자전거길
2,(주)파릇
3264,킴스퀘어
1774,"소래포구 근처 어시장 및 산책로, 다리"
1775,소래포구 해오름공원
1772,소래역사관
1165,모란종합시장
3277,탄천민물고기습지생태원
230,경기 성남시 중원구 제일로35번길 21
650,남한산성 남문
3565,항일운동기념탑
658,남한산성행궁 인화관
654,남한산성공원
993,롯데마트 덕소점
2318,여의도계절광장
2788,익선동야장
494,국제갤러리
1985,스포츠몬스터
2160,안성구포동성당
2168,안성천
2170,안성향교
2895,임진강주상절리
1082,리움미술관
536,금나래중앙공원
992,롯데마트 금천점
1902,수원화성 서남암문
1972,스타필드시티 부천
2954,전곡선사박물관
2367,연천전곡리선사유적지
3567,해돋이공원
3671,호암미술관 전통정원희원
3744,화성시가족센터
600,낙양물사랑공원
2711,이마트 의정부점
1244,민락2지구 중심상가거리
2666,의정부미술도서관
1813,송내로데오거리
27,AK플라자수원점 AK갤러리
683,노보텔앰배서더 수원
2216,양명교
1493,삼덕공원
3279,탑골공원
818,더풋샵 강남역점
925,드라마 아스달 연대기 오산세트장
2425,오산맑음터공원
1442,블루스퀘어 신한카드홀
1029,롯데백화점 잠실점
3176,충무아트센터 대극장
2337,여호와의증인 이태원왕국회관
2654,을지로 포장마차거리
3209,커먼그라운드
2052,신흥시장
2980,정월재
3629,현대백화점 무역센터점
1147,메트로폴리탄수영장
2577,월미문화의거리
2572,월미공원 전망테크
2404,예스24스테이지
3314,티오엠 1관
602,낙원악기상가
340,곤지암리조트 빌리지센터
336,곤지암루지360
936,디뮤지엄
1826,송도아트포레푸르지오시티오피스텔
67,Hall1
1293,방탈출버스티드
1908,수원화성 팔달구 신풍동 285
3742,화성둘레길
868,동대문
1080,리얼월드 성수
2053,신흥역지하상가
1984,스포애니 수내점
1024,롯데백화점 분당점
630,남산돈가스거리
2523,용인자연휴양림
1040,롯데시네마 수원
2193,알라딘중고서점 수원점
3217,케이팝코인노래연습장
2451,오케이당구장
3738,화서시장
1731,성오볼링장
3309,투버드스튜디오
2532,우산각어린이공원
1140,메가박스 하남스타필드
677,노룬산골목시장
2026,신사하우스
207,갤러리구조
3561,한화와 함께하는 불꽃축제
3713,홍대입구역 버스킹
3774,황포돛배
3557,한탄강지질공원
2350,연인산 계곡
2850,인천종합관광안내소
2118,아쿠아플라넷 일산
317,고양시선인장전시관
1286,밤가시공원
86,MLB 인천점
2486,왕숙천
1369,봉선사
467,국립수목원
3390,평택호 둘레길
1091,마안산
1321,벌이랑꿀이랑
2449,오이도해양단지
3535,한국잡월드
1832,송리단길
1048,롯데아울렛 고양점
1030,롯데백화점 중동점
845,도당근린공원 백만송이장미원
2040,신중동역칙칙폭폭도서관
3165,최고심 팝업스토어 [최고심 단짝클럽]
3071,짜장면박물관
1776,소래포구 해오름광장
2927,장도포대지
1464,빽투더레트로
1330,베이크샵 켜켜이
3208,커낼웨이 수변공원 및 청라호수공원
2736,이마트트레이더스 위례점
1483,산정호수 명성산억새꽃축제
1558,서운동산
1468,사과깡패
782,대성리역 부근
580,나이스스크린골프
2804,인생네컷 용인에버랜드1호점
2034,신세계백화점 의정부점
2560,원마운트 워터파크
3024,주렁주렁 동탄라크몽점
2284,에스팩토리
2396,예림당아트홀
2144,안국역 3호선 2번출구
1660,서울특별시 중부공원녹지사업소 서울창포원
1045,롯데시네마 평촌
3659,호계체육관
2771,이태원 거리
1733,세계음식특화거리
830,덕수궁 돌담길
2969,정동길
3457,피규어뮤지엄W
2063,쌀창고등학교(팝업스토어)
3624,현대모터스튜디오 서울
1624,서울시새활용플라자
1249,밀크북
1689,석죽재물고기나무
1809,솔밭근린공원
532,근현대사기념관
1374,봉황각
2536,우이교
450,국립4.19민주묘지
2537,우이동 만남의광장
1430,북한산둘레길 2구간순례길
1117,망리단길
1289,밤을 걷는 밤 16화(합정동)
2948,재신
1457,빅스타코인노래연습장
53,Dmz생생누리
3335,파주DMZ곤돌라
2550,웅진플레이도시
1927,수협강서수산물도매시장
504,굿모닝스크린
464,국립민속박물관 파주
1730,성신여자대학교 미아운정그린캠퍼스
2452,오패산나들길
2207,"앨리웨이 광교 쇼핑거리, 젝시믹스"
1367,봉녕사
2355,연천 삼곶리돌무지무덤
331,고촌먹거리타운
642,남원윤씨오룡골유적
2254,어촌마을
1422,북한강철교초소쉼터
1925,수풀로 양수리
3275,탄밤
1671,서울혁신파크
695,녹사평보도육교
3125,청계천 장통교 진출입 계단 5번
2087,아름다운청년전태일기념관
1134,메가박스 성수
2289,에이치씨어터
1535,샤넬 화장품 AK 플라자 수원점
2554,원당감자탕 영등포점
133,가요리믹스 별밤
378,관악산산림욕장
1469,사리골참치거리
2926,장경리해변
1997,시화나래조력공원
2239,양평곤충박물관
2153,안산다문화거리
3193,카카오프렌즈 홍대플래그십스토어
2841,인천상륙작전기념관
1726,성수동수제화거리
170,갓덴스시 종로점
3075,찌마기 구의점
3018,종묘귀금속전문백화점
1517,상암문화광장
2879,일일농장
2878,일일 농장체험
3570,해방촌오거리
2851,인천종합어시장
395,광명새빛공원
3022,좌상바위
497,국화축제
2586,월정교
3116,첨성대
763,대릉원
275,경주계림
3255,키이스케이프 강남 더오름
953,라벤따나
3287,탱고오나다
1713,설화수의집 북촌
1504,삼청동길
3218,코너갤러리
3028,주변일대 단풍구경 및 산책
286,경희대학교 국제캠퍼스
1963,스타벅스 용인에버랜드R점
598,낙산공원 제1전망광장
2547,운정호수공원
1751,세이브존 화정점
760,대광식품
2732,이마트트레이더스 스타필드하남점
3005,조계사
284,경포해수욕장
186,강문해변
774,대부바다향기 테마파크 습지테마원
772,대부도 유채밭
1930,순라길
2618,유명골프클럽
3462,피우리하우스
118,가나아트파크
2269,에버랜드 롤링엑스트레인
2272,에버랜드 블러드시티
2274,에버랜드 애니멀원더스테이지
2281,에버렌드 랩터 레인저
2280,에버랜드 포시즌스가든
2275,에버랜드 에스파 포토존
121,가나아트파크 야외공연장
122,가나아트파크 어린이체험관
119,가나아트파크 미술관
123,가나아트파크 조각공원
120,가나아트파크 아트놀이터
2783,이화여자대학교
2345,연서시장
2387,영천시장
855,독립문
1787,소요산
1788,소요산역 1호선
2650,을왕리해수욕장
913,두물머리나루터
2121,아쿠아필드 안성
2723,이마트타운 킨텍스점
2133,아트스페이스 트인
1175,못골종합시장
1294,방학동도깨비시장
921,뒷말어린이공원
3678,홈플러스 방학점
524,그랜드워커힐서울 워커힐씨어터
1979,스파오 코엑스몰점
2422,오산EBS캐릭터공원
234,경기도국민안전체험관
873,동대문디자인플라자(DDP) 동대문역사문화공원
874,동대문디자인플라자(DDP) 어울림광장
898,"동장대,연무장"
1348,보령약국
2504,용산기지 미군장교숙소 부지 입구
3732,화랑대철도공원
3634,현대백화점 중동점
2098,아시아출판문화정보센터
2522,용인어린이상상의숲
867,동네골목길관광코스 10코스(종로5.6가동)
2641,융건릉 융릉건릉역사문화관
2525,용주사
1704,선샤인스튜디오
920,둘리뮤지엄
3078,차차티클럽 창신한옥
849,도봉산
1524,새벽다리
2245,어거스트 청평
3122,청계산등산로입구
2455,옥녀봉
1311,백두대간
685,노브랜드 수원천천점
2744,이상한변호사우영우 드라마 촬영지 우영우김밥집
2226,양주 천만송이천일홍축제
3468,필룩스조명박물관
2821,인천개항누리길
2822,인천개항박물관
1486,산정호수폭포
2839,인천문화예술회관
3046,중앙공원
1905,수원화성 성곽 둘레길
1500,삼악산
167,감악산등산코스
3757,화악산
2545,운악산(현등산)
3670,호암미술관
3559,한탄임진강지질공원
3748,화성어차 팔달산 매표소
3788,효자로 가을단풍길
1183,무궁화동산
3551,한울공원 해수풀장
3733,화랑유원지
976,레이저엑스
863,동교로
1858,수수커피디타워
1240,미술관옆사진관
251,경기의왕 레일파크
2485,왕송호수
3212,커피온더레일
2742,이상의집
215,갤럭시 스튜디오
114,zara 롯데월드몰점
1013,롯데뮤지엄
791,대중음악박물관
1785,소사벌이즈락볼링장
2500,용산 국립중앙박물관
1566,서울 의릉
1347,보라보라
453,국립공원공단 북한산생태탐방원
7,2001아울렛 중계점
1425,북한산국립공원
1622,서울시립미술관 북서울미술관
1308,배스킨라빈스 세종다정점
714,뉴스프링프로젝트
1983,스펙트럼갤러리
2136,아트앤초이스
142,가평 도그랜드 인근
496,국토지리정보원 지도박물관
3051,지동벽화마을
2433,오성읍구경
3304,통복시장
26,AK플라자 평택점
2925,잣고을광장
3780,회룡문화공원
3779,회룡계곡
3781,회룡사
244,경기북부어린이박물관
2025,신사동가로수길
864,동구릉
3456,플레이티카
2481,와우홍대길
3092,창산수목원
576,나룻배마을
3494,하루필름 강남역점
3104,천왕산캠핑장
1071,롯데호텔월드
455,국립과천과학관
3258,킨텍스 제1전시장
3211,커피빈 현대프리미엄아울렛김포점
356,공자상
2049,신포문화의거리
3377,펠리씨떼
2934,장안공원
461,국립대구박물관
761,대구스타디움
1959,스타벅스 동성로중앙점
1850,수봉공원
2759,이천산수유마을  산수유 에코백 만들기 체험
2758,이천산수유마을
2760,이천산수유마을 산수유숲길 걷기체험
1195,문경오미자테마공원
2250,어반리프
2713,이마트 죽전점
3345,파주출판도시
3244,콩치노 콩크리트
1478,산머루농원
2635,율곡수목원
1944,슈팅몬스터 서바이벌 파크
1259,바바리안모터스 BMW 고양스타필드 전시장
892,동산꽃맞이공원
2731,이마트트레이더스 스타필드고양점
3126,"청계천,sfc몰(온센)"
17,63아트홀
3575,해자연캠핑장
1409,북악스카이웨이
1901,수원화성 서남각루
3019,종이미술관
773,대부도오션시티 종합어시장
1291,방아머리해수욕장
548,기형도문학관
3179,충현박물관
265,경안시장
1214,뮤고양이카페
1263,바탕골 소극장
2591,웨스틴조선 서울 수영장
1009,롯데면세점 명동본점
1625,서울시청
2197,압구정 스시유겐
1021,롯데백화점 명동본점
2593,웨스틴조선 환구단
2590,웨스틴서울 아트갤러리
1543,서대문독립공원
805,더벙커 펜션 주변산책
1755,세종문화회관 대극장
3539,한남동 카페거리
3246,퀴논길
2831,인천대공원 목재문화체험관
2832,인천대공원 어린이동물원
2937,장자어린이공원
2843,인천수목원
1986,스포츠몬스터 안성점
1297,배다리공원
1302,배다리저수지
582,나이키 스타일홍대
3596,행주산성
2331,여주보
2326,여주곤충박물관
2643,으뜸50안경 평택점
2362,연천당포성
2426,오산미니어처빌리지
2427,오산시립미술관
1634,서울아산병원 현대백화점 멀티플라자
1782,소마미술관
87,MPX갤러리
2544,운악망경 제6경
2546,운악채한옥마을
2131,아트스페이스 광교
3612,허브와풍뎅이
57,GS25 기흥롯데점
1484,산정호수둘레길
2242,양평양떼목장
1805,손짜장마을
3205,캠프월드레저
129,가락몰
2094,아브뉴프랑 판교
1178,몽촌토성나들길
1112,만수천공원
3328,파사성
2016,신륵사관광지
2314,여강길 10코스(천년도자길)
806,더베일리하우스 삼성점
1269,박태준만화회사
1575,서울교육박물관
3566,항정사이
2613,유니플렉스
104,S마트
1209,물안개공원
2213,양강섬
3773,황순원문학관 소나기마을
1027,롯데백화점 인천점
1275,반포 한강공원
1655,서울책보고
2918,잠실역지하상가
1838,송파나루공원
581,나이스웨더 마켓
3439,프로젝트렌트 6호점
3240,콘텐츠플래닝
2965,젊음의거리
2246,어둠속의 대화
1544,서대문형무소
529,그레이프로젝트(CLO)
3603,허머스키친 삼성점
98,R&J씨어터
3351,파평코스모스축제
1585,서울대공원 캠핑장
660,내마음의숲
865,동국대학교 서울캠퍼스
2844,인천시민애집
3023,주교좌 답동성바오로성당
799,대한성공회 인천내동교회
2008,신기시장
73,KFC 대학로점
2134,아트스페이스 합정
1167,모리셔스브라운 대학로마로니에공원점
750,답십리영화미디어아트센터
2112,아침고요가족동물원
2479,와룡공원
216,갤럭시스튜디오
666,노들나루공원
1897,수원화성 동북공심돈
3485,하늘공원 가는길
1516,상암 도시
3488,"하늘공원, 맹꽁이 전동차 탑승"
1515,상암
1423,북한산
3341,파주신세계프리미엄아울렛 전기차충전소(테슬라전용)
1929,숙소인근산책로
3637,현대백화점 킨텍스점
3340,파주삼릉
1290,밥할머니공원
1426,북한산국립공원 북한산성탐방지원센터
1005,롯데마트 의왕점
2664,의왕조류생태과학관
839,덕평공룡수목원
2406,예스파크 이천도자예술마을
1685,석수마애불
2180,안양중앙시장
2174,"안양박물관, 김중섭박물관"
3172,춘향골
608,난지한강공원 중앙잔디광장
2569,월드컵공원
690,노을공원
466,국립서울현충원
1702,선릉역 2호선
1037,롯데시네마 도곡
3016,종묘 외 시티투어
3743,화성상록GC
3348,파주헤이리마을 미지로의탐험
74,KFC 안양일번가점
1994,시몬스 테라스점
1591,서울도시건축전시관
2615,유리섬박물관
252,경기해양안전체험관
219,갯벌체험장
2163,안성맞춤랜드
1360,볼더프렌즈 클라이밍
337,곤지암리조트
2551,워커힐길
1898,수원화성 미디어아트쇼
370,과학동광문구
3796,흔들바위
3034,죽산순교성지
634,남산옛길
2010,신당동떡볶이타운
3472,하나은행365 남대문E동지하수입상가
591,나인트리프리미어호텔 서울판교
3229,코스트코 양재점
3471,핑고네일(구 라곰네일)
2671,이가자헤어비스 위례점
267,경의선 숲길
2122,아쿠아필드 하남
1824,송도센트럴파크 이스트보트하우스
2137,아트원씨어터
522,그랜드워커힐서울 빛의 시어터
2561,원미종합시장
1239,미사호수공원
2978,정약용유적지 생가
2698,이마트 성수점
2458,옥천레포츠공원
2055,실학박물관
1978,스파오 성신여대점
18,63전망대
1115,만해한용운심우장
553,길상사
2738,이봉창의사역사울림관
2781,이태원클라스촬영지(날개벽화)
1956,스크린골프 카카오 은계
462,국립대전현충원
2120,아쿠아필드 고양
2513,용암천 산책로
3102,천마정
3531,한국은행 본부
319,고양어울림누리
1721,성라공원
38,CGV 부천
3185,칠보산
3745,화성시역사박물관
1356,보통저수지
702,놀로 아쿠아센터
3282,태강이네 멍멍마켓
1033,롯데백화점 평촌점 교보문고
2142,악쓰는하마 코인노래연습장
1016,롯데백화점 구리점
1050,롯데아울렛 구리점
3673,홈마트 내동점
3321,파랑새네거리
3626,현대백화점 더 현대 서울
3523,한국기독교100주년기념탑
1252,바다생각
3029,주식회사 마운틴누크
1950,스미레
3769,황룡산
2190,안효공심온선생묘
1867,수원광교박물관
3283,태권도 시범공연
3357,팔달문 거리
2464,온온사
367,과천중앙공원
1807,솔로몬마트
427,교보문고 분당점
103,SPACE R
801,댕리단길
3805,히얼유아
3067,진접이마트
1307,배상면주가 포천점
1885,수원제1야외음악당
248,경기아트센터 대극장
2632,윤동주시인의언덕
3088,창덕궁 후원
1184,무무대전망대
2863,인현시장
1753,세종마을 음식문화거리
2812,인왕산 자락길 입구
2814,인왕산자락길
3777,황학정 국궁전시관
764,대림상가
996,롯데마트 맥스 영등포점
400,광명업사이클아트센터
3797,흥국생명 본사금융플라자
891,동사지5층석탑
3483,하남이성산성
131,가마봉1길
2243,양평친환경로컬푸드 양평직영점
288,계곡
1303,배론성지
1216,뮤지엄산
1382,부천식물원
344,골드헤겔
2431,오설록티하우스 한남점
2727,이마트트레이더스 김포점
3167,축령산
2905,자라섬 이화원 국화작품전시회
556,김유신장군상
707,농업회사법인 연천양조
2896,임진강주상절리카약
2363,연천수레울아트홀
3521,한국근현대사박물관
15,63빌딩 에릭요한슨 사진전
938,디원골프연습장
449,국군복지단 충일마트
34,CGV DRIVE IN 곤지암
3721,홍재교
2562,원적산
2820,인천SSG랜더스필드
1398,부평역사박물관
2704,이마트 여주점
297,고래산구들 옆 계곡
298,고래산구들 옆 산양목장
2792,인도래작은도서관
2130,아트센터화이트블럭
3177,충장근린체육공원 테니스장
208,갤러리모아
3063,진미통닭
335,곤지암도자공원
1938,쉐이크쉑 아이파크몰용산점
3674,홈보이서울
100,SETEC
517,그랑핸드 서촌
507,궁평항수산물직판장
505,궁평의하루
1629,서울식물원 기프트샵
1631,서울식물원 주제원
1017,롯데백화점 김포공항점
140,가천대학교 글로벌캠퍼스
1261,바운스트램폴린파크 삼성센터
2164,안성맞춤랜드 숲속공연장
2165,안성맞춤랜드 잔디공원
3677,홈플러스 면목점
1739,세븐일레븐 부평북부역점
3454,플레이아쿠아리움 부천
1384,부천역북부광장
3204,캐치스톤클라이밍짐
2784,이회영기념관
915,두부마을
3074,짱오락실 홍대점
3469,필름로그 강남직영점
3297,토니모리 명동중앙점
887,동묘벼룩시장
601,낙원갈비집수원남문점
1868,수원만두
1116,맛고을 장단콩두부마을
1790,소울원
2399,예술공원로
28,APAP전망대
2184,안양파빌리온
1961,스타벅스 새문안로점
3525,한국도자재단 경기도자박물관
1153,명륜당
448,구하우스미술관
2596,웨이브파크
3035,죽주산성
3613,허브힐링센터
3012,종로5가역 1호선
2928,장릉
147,가평레저파크
2097,아스테리움용산오피스텔
2091,아모레퍼시픽그룹 본사
84,LS용산타워
263,경성의상실
3794,휴대폰할인매장
50,DDP패션몰
136,가자실내낚시카페 대학로점
1324,벗고개
1449,비봉산전망대
2849,인천역사거리
3017,종묘-창경궁 산책로
1272,반얀트리클럽&스파서울
1569,서울 한양도성 순성길
1723,성수동 카페거리
1176,못난이유원지
1560,서울 가로수길
3718,홍익대학교
2000,시흥갯골생태공원
1528,생명의나무전망대
688,노스페이스 현대프리미엄아울렛 스페이스원점
586,나이키 현대프리미엄아울렛 스페이스원점
1451,비비안웨스트우드 현대프리미엄아울렛 스페이스원점
3428,폴로 현대프리미엄아울렛 스페이스원
991,롯데ATM 롯데몰 광명5층 1
3292,테이크호텔
3436,프렌즈스크린 진접로얄점
2712,이마트 자양점
1514,상수역 6호선
2291,에잇비돌체 잠실월드타워점
63,H&M 명동중앙길점
3585,행궁동 음식문화거리
618,남문통닭 수원본점
2072,아늑감
3369,퍼스트보드게임카페 구월점
1781,소마드로잉카페 홍대점
3083,창경궁 대온실
515,그랑핸드 도산
332,고킥보드 여의도점
81,LF스퀘어 양주
2484,왕방계곡
1361,볼원볼링센터
2409,오남저수지
2714,이마트 진접점
1735,세라젬웰카페 서울반포직영점
308,고속버스터미널역 신세계백화점
20,AK& 기흥
3529,한국민속촌 자동차극장
92,NC백화점 불광점
2991,제부도 제비꼬리 둘레길
3804,히어로키즈파크 동탄지점
1078,리빙파워센터
2552,워터캐슬 하남미사점
827,덕성여자고등학교
3793,후암동 일대
1651,서울윤중초등학교
1020,롯데백화점 동탄점
903,동탄호수공원 유아숲체험원
9,2022 고양곤충페스티벌
1170,모옌 부천점
325,고인돌공원 고인돌광장
2930,장미뜨레
3697,홈플러스익스프레스 고양중산점
3252,클럽FF
72,KB청춘마루
765,대림차이나타운
36,CGV 동수원
2756,이천도자기축제
1262,바이크토탈 팔당점
1570,서울고등학교
2782,이함캠퍼스
775,대부바다향기테마파크
3368,퍼스트가든
1059,롯데월드몰
1131,메가박스 동대문
2282,에스엔에스피씨
2629,육의전PC방
2044,신촌문화발전소
3722,홍제동마을둘레길
2047,신촌플레이버스
3407,포방터 시장(쭈꾸미식당)
1542,서대문구 독립문(문화재야행)
2347,"연세로,홍익문고,독수리다방, 연세대,윤동주기녕관등"
2459,"옥천암, 홍지문"
1546,서대문형무소역사관/국립대한민국임시정부기념관
3723,홍제유연(인왕시장)
1540,서대문 독립문(공방체험)
1576,서울구신촌역사
579,나만없어 도마뱀
377,관악산둘레길 애국의숲길1구간
3541,한복 입고 규방 컨셉 스튜디오
3542,한복대여 후 나들이
3151,청춘한복아랑
572,꼬모
2802,인생네컷 문래점
3336,파주공룡박물관
3300,토이저러스 파주점
3307,통일동산두부마을
437,구미공원
2565,원터
2519,용인백자축제
2380,영등포공원
3605,허브아일랜드 가든
1876,수원시민공원
245,경기상상캠퍼스
3221,코리아 주얼랜드
1280,반포천교
2220,양수역 근처 남한강 산책길
3091,창릉천
2463,온릉
1253,바다향기수목원
2194,알로하피크닉&키즈카페
2317,여의도 한강공원
2907,자매공원
1628,서울식물원 LG문화센터
3511,한강공원삼패지구
2066,써니롤러스케이트장
2335,여주프리미엄아울렛 WEST
1705,선유도공원
758,당산나루소공원
704,놀숲 신사가로수길점
47,CGV 피카디리1958
2611,유니클로 아이파크몰용산점
1942,슈가코인노래연습장 공덕점
3664,호명호수
2321,여의도공원 문화의마당
1740,세븐일레븐 여의아이비피아
837,덕정시장
2234,양주전통문화축제
2456,옥정중앙공원
3783,회암사지박물관
3692,홈플러스 일산점
1204,문화공원
2395,예래원
2869,일산비버리빌리지
2828,인천광역시립박물관
1638,서울약령시장
3259,킨텍스 제1전시장 2홀
2888,임진각평화곤돌라
3463,피치스 도원
348,공간와디즈
1926,수피
1042,롯데시네마 에비뉴엘
3053,"지동시장, 수원영동시장, 못골종합시장 등"
2743,"이상한 변호사 우영우, 그 해 우리는 - 촬영지"
1477,산들소리수목원
456,국립과천과학관 중앙주차장
1582,서울대공원 어린이동물원
1466,쁘띠속눈썹
954,라스블랑카스
149,가평브릿지짚라인
1684,석성산
1049,롯데아울렛 광교점
360,과천경마공원
2810,인왕산 범바위
767,대박 자전거 대여점(능내역)
48,CGV 하남미사
3627,현대백화점 디큐브시티점
848,도림천
922,뒷산
2301,엔보트 고양점
1284,발트바우
1621,서울시립미술관 남서울미술관
2715,이마트 창동점
44,CGV 인천연수
1163,모던하우스 용산아이파크점
2394,예그린씨어터
789,대전신세계 아트앤사이언스
1759,세종중앙공원
2038,신세계프리미엄아울렛 여주 EAST
637,남수문
3688,홈플러스 오산점
2768,이케아 광명점 레스토랑
3293,테이크호텔 수영장
1130,메가박스 광명AK플라자
3175,충무아트센터
2794,인사동 쌈지길
2750,이옥진 시인 마을길
1271,반디앤루니스 미사역점
3478,하남어시장
2450,오즈의마법사테마공원
1715,섬스튜디오
1864,수원ak
1862,수원KT소닉붐아레나
2695,이마트 서수원
1567,서울 한양도성 백악구간
3014,종로귀금속거리
1574,서울교동초등학교
3011,종로3가역 1호선
329,고척스카이돔 전면광장
158,가현산숲길(하산숲길)
560,김포1번가축산물도매시장
2128,아트선재센터
83,LG아트센터 서울
475,국립유명산자연휴양림
3806,힐스테이트미사역그랑파사쥬 상가단지
547,기억저장소
1342,병목안시민공원
440,구산성지
1230,미사누리공원 1호
2051,신해철작업실
956,라온아트홀
2231,양주대모산성
2233,양주시립장욱진미술관
2955,전곡전통시장
2364,연천양원리고인돌
2511,용암리 계곡
1572,서울공예박물관 어린이박물관
2496,용문산빵공장
940,딜쿠샤
2585,월암근린공원
785,대신체육공원
3320,파라다이스시티 플라자
3319,파라다이스시티 원더박스
3317,파라다이스시티 그림책도서관
2069,씨사이드파크
2386,영종하늘도시
3316,파라다이스시티
3318,파라다이스시티 수영장
3366,패킷
174,강남수상레져
107,W몰
1087,마리오아울렛 3관
3643,현대시티아울렛 가산점
175,강남역 2호선
3159,초당옥도나스
932,드림파크야생화공원
1309,배오개다리 진출입 계단 14번
3086,창덕궁 돈화문
2110,아차산생태공원
2073,아더 성수 스페이스
788,대원미디어
1352,보야지투자라섬
1487,산책길
2204,애니플러스샵 서울1호점
2203,애니메이트 홍대점
2817,인천 개항의 거리
3077,차이나타운 중화거리
2050,신포시장
2601,위례스타필드 옥상 강아지 놀이터
2602,위례스타필드 지하 1
2600,위례스타필드 2층 토이플러스
2827,인천광역시교육청교육과학정보원 인천학생과학관
2384,영종씨사이드 레일바이크
531,그해우리는 촬영지
1521,상촌재
3253,클레어스서울
652,남한산성 서문 전망대
651,남한산성 서문
177,강남역거리
404,광야아트센터
1552,서삼릉
3449,플라츠2
3360,팔달산
2157,안산자락길
2815,인왕시장
1158,명지대학교 인문캠퍼스
1603,서울메트로미술관
2657,을지로거리
691,노적봉공원
1537,샤론농장
1427,북한산국립공원 사패산코스
3230,코스트코 의정부점
2662,의공고 벽화조명
3232,코스트코 하남점
2300,엔메르
37,CGV 명동
2341,연꽃테마파크
2578,월미바다역
3389,평택햇살들주말농장
3183,칠곡저수지
854,도토리캐리커쳐
2752,이제마스터디클럽 홍대점
815,더큐이스케이프45 홍대입구역점
3711,홍대입구역 2호선
510,그날그한복
1220,미니스톱 한강아라호점
3043,중미산천문대
481,국립중앙박물관 도서관
1155,명성산억새밭
2548,운주사
578,나리농원
2495,용문산관광지
465,국립생물자원관
56,FB씨어터
1076,르푸앙
3683,홈플러스 서울상봉점
2290,에이커
3698,홍건익가옥
328,고척스카이돔 옆에 공원
2543,운동기구들이 있는 공원
2042,신촌 스타트업 페스티벌
1937,쉐라톤그랜드 인천호텔 6층 수영장
1473,사육신역사공원
3047,중앙시장
1700,선감도
2646,은평역사한옥박물관
1470,사비나미술관
1431,북한산둘레길 마실길9구간
1539,서달산
2182,안양천 가족정원
1236,미사역 5호선
2115,아쿠아가든카페 미사점
3372,페어몬트 앰배서더 서울 헬스장
2514,용양봉저정공원
1608,서울석촌동고분군
1053,롯데에비뉴엘 잠실점
3267,타일 및 도기 전시장
3635,현대백화점 중동점 쇼핑 및 식사
889,동북각루
446,구캔갤러리
3090,창룡문 ~ 동장대 (성곽길)
3048,중앙탑사적공원
1496,삼성디지털프라자 서초본점
1279,반포심산아트홀
2238,양평 양떼목장
880,동동카누
241,경기도청소년수련원 팔효정
1187,무신사테라스
105,T팩토리
3379,평강랜드
3509,한강 조깅
3538,한남동 골목
523,그랜드워커힐서울 수영장
1463,빛의시어터 기념품 샵
2140,아트포레스트
2617,유메르 서울스토어
997,롯데마트 부평역점
3050,중원산
1939,쉬어매드니스 연극장
3266,타이포레
3406,포메인레드 에버랜드점
2278,에버랜드 콜롬버스 대탐험
237,경기도미술관
