,TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,MVMN_NM,VISIT_MM
734,a_a007157,A03,a007157,1,10
735,a_a000012,A03,a000012,2,08
736,a_a017704,A02,a017704,0,11
737,a_a003626,A03,a003626,1,10
738,a_a009956,A01,a009956,2,10
739,a_a003077,A03,a003077,2,10
740,a_a002824,A03,a002824,1,10
741,a_a014008,A03,a014008,1,10
742,a_a001368,A01,a001368,2,09
743,a_a001881,A01,a001881,2,09
744,a_a007332,A03,a007332,0,10
745,a_a012183,A03,a012183,1,11
746,a_a005001,A03,a005001,1,10
747,a_a003132,A01,a003132,2,09
748,a_a012133,A03,a012133,2,10
749,a_a005409,A01,a005409,1,10
750,a_a004507,A03,a004507,2,10
751,a_a002853,A03,a002853,1,09
752,a_a000074,A01,a000074,2,08
753,a_a005709,A03,a005709,1,10
754,a_a006772,A03,a006772,1,10
755,a_a000111,A01,a000111,2,08
756,a_a008108,A03,a008108,1,10
757,a_a007969,A01,a007969,0,10
758,a_a007890,A03,a007890,1,10
759,a_a002491,A03,a002491,1,09
760,a_a004603,A03,a004603,1,10
761,a_a006028,A03,a006028,0,10
762,a_a003093,A03,a003093,1,09
763,a_a013734,A01,a013734,2,10
764,a_a015272,A01,a015272,2,10
765,a_a004106,A03,a004106,1,10
766,a_a005303,A03,a005303,2,10
767,a_a006660,A01,a006660,2,10
768,a_a014858,A01,a014858,2,11
769,a_a002115,A01,a002115,2,09
770,a_a012192,A02,a012192,2,10
771,a_a002414,A03,a002414,1,10
772,a_a006066,A01,a006066,2,10
773,a_a007702,A03,a007702,2,10
774,a_a001837,A03,a001837,1,09
775,a_a006718,A03,a006718,1,10
776,a_a000744,A03,a000744,1,09
777,a_a004076,A03,a004076,2,10
778,a_a006542,A03,a006542,0,10
779,a_a002908,A03,a002908,2,09
780,a_a001168,A03,a001168,1,08
781,a_a002526,A03,a002526,1,10
782,a_a002153,A03,a002153,2,09
783,a_a007349,A03,a007349,0,10
784,a_a007641,A03,a007641,0,10
785,a_a010570,A03,a010570,1,10
786,a_a015329,A02,a015329,2,10
787,a_a005795,A03,a005795,2,10
788,a_a005639,A03,a005639,0,10
789,a_a007578,A01,a007578,2,10
790,a_a006818,A03,a006818,1,10
791,a_a015771,A03,a015771,1,11
792,a_a009690,A01,a009690,2,10
793,a_a000207,A03,a000207,1,09
794,a_a000670,A03,a000670,1,08
795,a_a005360,A03,a005360,1,10
796,a_a017962,A03,a017962,0,11
797,a_a001208,A01,a001208,1,09
798,a_a000028,A03,a000028,1,08
799,a_a010226,A03,a010226,1,10
800,a_a013738,A03,a013738,2,10
801,a_a005147,A02,a005147,0,10
802,a_a000180,A03,a000180,1,08
803,a_a006963,A01,a006963,1,10
804,a_a008146,A03,a008146,1,10
805,a_a006411,A01,a006411,2,10
806,a_a011737,A03,a011737,1,10
807,a_a002458,A01,a002458,1,09
808,a_a001514,A03,a001514,1,08
809,a_a000147,A01,a000147,2,08
810,a_a003185,A03,a003185,2,10
811,a_a003192,A01,a003192,2,10
812,a_a002638,A03,a002638,1,09
813,a_a006581,A01,a006581,2,10
814,a_a017935,A03,a017935,0,11
815,a_a013762,A03,a013762,2,11
816,a_a017665,A03,a017665,0,11
817,a_a007373,A03,a007373,0,10
818,a_a007179,A02,a007179,1,10
819,a_a018206,A03,a018206,0,11
820,a_a002985,A01,a002985,2,09
821,a_a014921,A03,a014921,2,11
822,a_a006659,A01,a006659,2,10
823,a_a000796,A01,a000796,2,08
824,a_a002966,A03,a002966,2,09
825,a_a010085,A03,a010085,1,10
826,a_a003033,A03,a003033,1,09
827,a_a017260,A03,a017260,2,11
828,a_a005961,A02,a005961,1,10
829,a_a004150,A03,a004150,2,10
830,a_a007209,A03,a007209,0,10
831,a_a002398,A02,a002398,2,09
832,a_a000336,A01,a000336,1,08
833,a_a004301,A01,a004301,0,10
834,a_a007221,A03,a007221,0,10
835,a_a015734,A01,a015734,2,10
836,a_a017965,A03,a017965,0,11
837,a_a006613,A03,a006613,1,10
838,a_a004896,A01,a004896,2,10
839,a_a002400,A03,a002400,1,09
840,a_a002388,A03,a002388,2,09
841,a_a018131,A03,a018131,0,11
842,a_a003762,A03,a003762,1,10
843,a_a007337,A01,a007337,0,10
844,a_a007042,A02,a007042,1,10
845,a_a006213,A01,a006213,2,10
846,a_a007304,A01,a007304,0,10
847,a_a014770,A02,a014770,2,10
848,a_a002138,A03,a002138,1,09
849,a_a003490,A03,a003490,1,10
850,a_a014096,A01,a014096,2,11
851,a_a006628,A01,a006628,2,10
852,a_a008715,A01,a008715,1,10
853,a_a011104,A03,a011104,1,10
854,a_a006336,A03,a006336,2,10
855,a_a006468,A02,a006468,1,10
856,a_a009543,A03,a009543,1,10
857,a_a008048,A03,a008048,0,11
858,a_a006551,A03,a006551,0,10
859,a_a003557,A03,a003557,1,09
860,a_a002025,A03,a002025,1,09
861,d_d004427,A03,d004427,1,10
862,a_a006798,A01,a006798,2,10
863,a_a004963,A02,a004963,2,10
864,a_a010954,A01,a010954,1,10
865,a_a000322,A03,a000322,2,08
866,a_a017705,A01,a017705,0,11
867,a_a010387,A03,a010387,0,10
868,a_a000440,A03,a000440,1,08
869,a_a000309,A03,a000309,1,08
870,a_a003441,A03,a003441,1,10
871,a_a007593,A01,a007593,0,10
872,a_a006351,A03,a006351,1,10
873,a_a014022,A01,a014022,1,10
874,a_a002367,A03,a002367,2,10
875,a_a000112,A01,a000112,1,08
876,a_a010574,A01,a010574,1,10
877,a_a001281,A03,a001281,1,09
878,a_a001366,A03,a001366,2,08
879,a_a017869,A03,a017869,0,11
880,a_a012514,A03,a012514,1,10
881,a_a004075,A03,a004075,2,10
882,a_a002201,A03,a002201,1,09
883,a_a004198,A01,a004198,2,10
884,a_a000990,A01,a000990,2,08
885,a_a001591,A03,a001591,2,09
886,a_a000130,A03,a000130,1,08
887,a_a002260,A01,a002260,2,09
888,a_a001729,A03,a001729,2,09
889,a_a004296,A02,a004296,0,10
890,a_a007185,A03,a007185,1,10
891,a_a007865,A02,a007865,1,10
892,a_a004335,A01,a004335,0,10
893,a_a006889,A02,a006889,2,10
894,a_a000177,A03,a000177,1,08
895,a_a013688,A01,a013688,1,10
896,a_a008092,A03,a008092,1,10
897,b_b002933,A03,b002933,1,08
898,a_a017657,A03,a017657,0,11
899,a_a017513,A01,a017513,0,11
900,a_a000134,A01,a000134,2,08
901,c_c005193,A01,c005193,2,10
902,a_a017941,A01,a017941,0,11
903,a_a006814,A03,a006814,0,10
904,a_a003525,A01,a003525,1,10
905,a_a000471,A01,a000471,2,09
906,a_a001976,A03,a001976,2,09
907,a_a005137,A03,a005137,0,10
908,a_a007382,A03,a007382,0,10
909,a_a011575,A01,a011575,2,10
910,a_a005633,A01,a005633,0,10
911,a_a004089,A03,a004089,2,10
912,a_a008121,A01,a008121,1,10
913,a_a012193,A01,a012193,1,10
914,a_a009685,A01,a009685,2,11
915,a_a002558,A01,a002558,1,09
916,a_a002699,A03,a002699,1,09
917,a_a003160,A03,a003160,1,09
918,a_a009646,A02,a009646,2,10
919,a_a002324,A03,a002324,2,09
920,a_a007559,A03,a007559,1,11
921,a_a007584,A01,a007584,0,10
922,a_a006114,A01,a006114,2,10
923,a_a002246,A01,a002246,2,09
924,a_a007473,A03,a007473,1,10
925,a_a001057,A03,a001057,1,08
926,a_a011577,A03,a011577,1,10
927,a_a000293,A03,a000293,1,08
928,a_a004146,A01,a004146,2,10
929,a_a006435,A03,a006435,1,10
930,a_a002040,A03,a002040,2,09
931,a_a004291,A01,a004291,0,10
932,a_a003693,A01,a003693,2,10
933,a_a008491,A03,a008491,2,10
934,a_a017653,A03,a017653,0,11
935,a_a003636,A03,a003636,2,09
936,a_a002984,A03,a002984,2,09
937,a_a011446,A01,a011446,1,10
938,a_a017916,A01,a017916,0,11
939,a_a014228,A01,a014228,2,10
940,a_a000268,A03,a000268,1,08
941,a_a007959,A03,a007959,0,10
942,a_a002941,A03,a002941,1,09
943,a_a002128,A02,a002128,1,09
944,a_a007204,A03,a007204,0,10
945,a_a002162,A03,a002162,2,09
946,a_a000448,A01,a000448,2,08
947,a_a000736,A03,a000736,1,08
948,a_a005214,A03,a005214,1,10
949,c_c003316,A03,c003316,2,10
950,a_a004246,A03,a004246,1,10
951,a_a001351,A03,a001351,1,08
952,a_a004990,A03,a004990,1,10
953,a_a005777,A03,a005777,1,10
954,a_a001513,A01,a001513,1,08
955,a_a018149,A03,a018149,0,11
956,a_a005703,A03,a005703,1,10
957,a_a003014,A03,a003014,1,09
958,a_a002819,A03,a002819,1,09
959,a_a004527,A03,a004527,2,10
960,a_a002331,A03,a002331,1,09
961,a_a003380,A03,a003380,1,10
962,a_a002864,A03,a002864,2,09
963,d_d000959,A03,d000959,1,09
964,a_a009501,A01,a009501,2,10
965,a_a003659,A01,a003659,1,10
966,a_a002892,A03,a002892,2,09
967,a_a000851,A01,a000851,1,08
968,a_a000383,A03,a000383,1,08
969,a_a004265,A03,a004265,0,10
970,a_a002752,A01,a002752,2,10
971,a_a000740,A01,a000740,2,08
972,a_a010249,A03,a010249,1,10
973,c_c005060,A03,c005060,0,10
974,a_a000201,A01,a000201,2,08
975,a_a001649,A01,a001649,1,09
976,a_a002108,A03,a002108,2,09
977,a_a018158,A01,a018158,0,11
978,a_a004726,A03,a004726,1,10
979,a_a000279,A03,a000279,1,09
980,a_a003317,A01,a003317,2,10
981,a_a001750,A01,a001750,1,09
982,a_a017841,A03,a017841,0,11
983,a_a004711,A03,a004711,2,10
984,a_a002157,A02,a002157,2,09
985,a_a015323,A03,a015323,2,11
986,a_a006487,A03,a006487,2,10
987,a_a007770,A03,a007770,1,11
988,a_a010558,A03,a010558,1,10
989,a_a010288,A01,a010288,1,10
990,a_a009428,A01,a009428,2,10
991,a_a003394,A03,a003394,1,09
992,a_a006809,A01,a006809,0,10
993,a_a006434,A03,a006434,1,10
994,a_a007344,A03,a007344,0,10
995,a_a004318,A03,a004318,0,10
996,a_a000574,A03,a000574,2,08
997,a_a002070,A03,a002070,1,09
998,a_a006293,A03,a006293,0,10
999,a_a017876,A03,a017876,0,11
1000,a_a007652,A03,a007652,0,10
1001,a_a011069,A01,a011069,2,10
1002,a_a006821,A01,a006821,2,11
1003,a_a017570,A01,a017570,0,11
1004,a_a014234,A01,a014234,1,10
1005,a_a004821,A01,a004821,2,10
1006,a_a000444,A01,a000444,2,09
1007,a_a000150,A03,a000150,1,08
1008,a_a006022,A03,a006022,0,10
1009,a_a004669,A02,a004669,0,10
1010,a_a008050,A01,a008050,0,10
1011,a_a000930,A03,a000930,1,08
1012,a_a000793,A01,a000793,2,09
1013,a_a004321,A03,a004321,0,10
1014,a_a006408,A03,a006408,1,10
1015,a_a007651,A03,a007651,0,10
1016,a_a007774,A01,a007774,2,10
1017,a_a001546,A03,a001546,1,09
1018,a_a002366,A03,a002366,1,09
1019,a_a000396,A01,a000396,2,09
1020,a_a011777,A03,a011777,1,10
1021,a_a003921,A01,a003921,2,10
1022,a_a004061,A01,a004061,1,10
1023,a_a000014,A03,a000014,1,08
1024,a_a017870,A01,a017870,0,11
1025,a_a012504,A01,a012504,2,11
1026,a_a003927,A02,a003927,2,10
1027,a_a006574,A01,a006574,2,10
1028,a_a006498,A01,a006498,2,10
1029,a_a005924,A03,a005924,1,10
1030,a_a012042,A03,a012042,1,10
1031,a_a007035,A01,a007035,2,10
1032,a_a017835,A03,a017835,0,11
1033,a_a006438,A01,a006438,2,10
1034,a_a005399,A01,a005399,1,10
1035,a_a001901,A03,a001901,2,09
1036,a_a000657,A01,a000657,1,08
1037,a_a008084,A01,a008084,2,10
1038,a_a008134,A03,a008134,1,10
1039,a_a011641,A03,a011641,2,10
1040,a_a000082,A01,a000082,2,08
1041,a_a006296,A03,a006296,0,10
1042,a_a017855,A01,a017855,0,11
1043,a_a006499,A03,a006499,2,10
1044,a_a015683,A02,a015683,2,11
1045,a_a009440,A01,a009440,2,10
1046,a_a000338,A01,a000338,2,08
1047,a_a005784,A02,a005784,1,10
1048,a_a006949,A03,a006949,1,10
1049,a_a006979,A03,a006979,2,10
1050,a_a005608,A01,a005608,0,10
1051,a_a003329,A03,a003329,1,10
1052,a_a007336,A03,a007336,0,10
1053,a_a000351,A03,a000351,2,08
1054,a_a007768,A03,a007768,2,10
1055,a_a007829,A01,a007829,1,10
1056,a_a005546,A03,a005546,2,10
1057,a_a008096,A03,a008096,1,10
1058,a_a005165,A03,a005165,0,10
1059,a_a001105,A03,a001105,1,09
1060,a_a006472,A03,a006472,1,10
1061,a_a014139,A03,a014139,1,10
1062,a_a002691,A03,a002691,1,10
1063,a_a007325,A01,a007325,0,10
1064,a_a004755,A03,a004755,1,10
1065,a_a002833,A03,a002833,2,09
1066,a_a002279,A03,a002279,1,09
1067,a_a017874,A02,a017874,0,11
1068,a_a002571,A01,a002571,1,10
1069,a_a004756,A01,a004756,2,10
1070,a_a004976,A01,a004976,1,10
1071,a_a007268,A03,a007268,0,10
1072,a_a000935,A01,a000935,2,09
1073,a_a001371,A03,a001371,1,09
1074,a_a000296,A03,a000296,1,08
1075,a_a002826,A03,a002826,1,09
1076,a_a002978,A01,a002978,2,09
1077,a_a003183,A03,a003183,1,09
1078,a_a007653,A03,a007653,0,10
1079,a_a005320,A03,a005320,1,10
1080,a_a000951,A01,a000951,2,08
1081,a_a004273,A03,a004273,0,10
1082,a_a010985,A03,a010985,1,10
1083,a_a000314,A03,a000314,1,08
1084,a_a003543,A01,a003543,2,10
1085,a_a000334,A03,a000334,1,08
1086,a_a000912,A03,a000912,1,08
1087,a_a005166,A03,a005166,0,10
1088,a_a002902,A02,a002902,1,09
1089,a_a002055,A01,a002055,2,09
1090,a_a013881,A01,a013881,2,10
1091,a_a000122,A01,a000122,1,08
1092,a_a003919,A03,a003919,1,10
1093,a_a018218,A03,a018218,0,11
1094,a_a000080,A01,a000080,2,08
1095,a_a006027,A03,a006027,0,10
1096,a_a007124,A03,a007124,1,10
1097,a_a001923,A03,a001923,2,09
1098,a_a011423,A01,a011423,1,10
1099,a_a002301,A03,a002301,1,10
1100,a_a002018,A01,a002018,2,09
1101,a_a005204,A02,a005204,0,10
1102,a_a008166,A02,a008166,1,10
1103,a_a017976,A03,a017976,0,11
1104,a_a017776,A03,a017776,0,11
1105,a_a011392,A03,a011392,1,10
1106,a_a017931,A01,a017931,0,11
1107,a_a003016,A01,a003016,2,10
1108,a_a017818,A02,a017818,0,11
1109,a_a006768,A03,a006768,1,10
1110,a_a001997,A01,a001997,2,09
1111,a_a003812,A03,a003812,1,10
1112,a_a005654,A01,a005654,0,10
1113,a_a004535,A01,a004535,2,09
1114,a_a006716,A03,a006716,2,10
1115,a_a018142,A01,a018142,0,11
1116,a_a003336,A03,a003336,2,10
1117,a_a000949,A01,a000949,2,09
1118,a_a001712,A01,a001712,1,09
1119,a_a005678,A01,a005678,0,10
1120,a_a000588,A01,a000588,2,08
1121,a_a002602,A03,a002602,1,09
1122,a_a006479,A03,a006479,1,10
1123,a_a017819,A02,a017819,0,11
1124,a_a002674,A03,a002674,1,10
1125,a_a004298,A03,a004298,0,10
1126,a_a001871,A02,a001871,1,09
1127,c_c006073,A03,c006073,0,10
1128,a_a002930,A03,a002930,1,10
1129,a_a006279,A01,a006279,1,10
1130,a_a004787,A01,a004787,1,10
1131,a_a006554,A03,a006554,1,10
1132,a_a010145,A03,a010145,2,10
1133,a_a006412,A02,a006412,2,10
1134,a_a002282,A01,a002282,1,10
1135,a_a009660,A02,a009660,1,10
1136,a_a005161,A03,a005161,0,10
1137,a_a014377,A01,a014377,2,10
1138,a_a002711,A03,a002711,1,09
1139,a_a005141,A03,a005141,0,10
1140,a_a001103,A01,a001103,2,08
1141,a_a005247,A03,a005247,1,10
1142,a_a006467,A03,a006467,1,10
1143,a_a017825,A03,a017825,0,11
1144,a_a017837,A01,a017837,0,11
1145,a_a005610,A01,a005610,0,10
1146,a_a017827,A01,a017827,0,11
1147,a_a006578,A03,a006578,1,10
1148,a_a002718,A02,a002718,2,09
1149,a_a002053,A03,a002053,2,09
1150,a_a002377,A03,a002377,1,09
1151,a_a005244,A01,a005244,1,10
1152,a_a009809,A01,a009809,1,10
1153,a_a007649,A03,a007649,0,10
1154,a_a004639,A03,a004639,1,10
1155,a_a010222,A03,a010222,2,10
1156,a_a004973,A03,a004973,2,10
1157,a_a001983,A01,a001983,2,09
1158,a_a005370,A03,a005370,1,10
1159,a_a003114,A03,a003114,2,09
1160,a_a006815,A03,a006815,0,10
1161,a_a001757,A03,a001757,1,09
1162,a_a005156,A03,a005156,0,10
1163,a_a004727,A03,a004727,1,10
1164,a_a007965,A03,a007965,0,10
1165,a_a002785,A01,a002785,2,09
1166,a_a004987,A01,a004987,1,10
1167,a_a001945,A03,a001945,1,09
1168,a_a002024,A03,a002024,1,09
1169,a_a001353,A01,a001353,2,08
1170,a_a004994,A01,a004994,1,09
1171,a_a001486,A01,a001486,2,09
1172,a_a017692,A01,a017692,0,11
1173,a_a011900,A03,a011900,1,11
1174,a_a015033,A03,a015033,1,10
1175,a_a005854,A03,a005854,1,10
1176,a_a006643,A02,a006643,1,10
1177,a_a004000,A03,a004000,1,10
1178,a_a014308,A03,a014308,1,10
1179,a_a006446,A01,a006446,2,10
1180,a_a010159,A01,a010159,2,10
1181,b_b006472,A03,b006472,0,10
1182,a_a005989,A01,a005989,2,10
1183,a_a017921,A03,a017921,0,11
1184,a_a008124,A03,a008124,1,10
1185,a_a010385,A03,a010385,0,10
1186,a_a018152,A01,a018152,0,11
1187,a_a001600,A01,a001600,1,09
1188,a_a003837,A03,a003837,2,10
1189,a_a008026,A03,a008026,0,10
1190,a_a003188,A03,a003188,1,09
1191,a_a001605,A01,a001605,2,09
1192,a_a018048,A03,a018048,0,11
1193,a_a001431,A02,a001431,2,08
1194,a_a003289,A03,a003289,1,10
1195,a_a001747,A01,a001747,1,09
1196,a_a002732,A03,a002732,1,09
1197,a_a017639,A03,a017639,0,11
1198,a_a008556,A03,a008556,1,10
1199,a_a002814,A03,a002814,1,10
1200,a_a010070,A03,a010070,1,10
1201,a_a000852,A03,a000852,2,09
1202,a_a002673,A03,a002673,1,10
1203,a_a005365,A03,a005365,2,10
1204,a_a005750,A03,a005750,2,10
1205,a_a000729,A01,a000729,2,08
1206,a_a003323,A03,a003323,2,10
1207,a_a007358,A01,a007358,0,10
1208,a_a008658,A03,a008658,1,10
1209,a_a001515,A03,a001515,2,08
1210,a_a018098,A03,a018098,0,11
1211,a_a012502,A01,a012502,2,10
1212,a_a003179,A01,a003179,2,09
1213,b_b010290,A02,b010290,1,10
1214,b_b007694,A03,b007694,0,10
1215,a_a017601,A01,a017601,0,11
1216,a_a012495,A01,a012495,2,10
1217,a_a002302,A02,a002302,2,09
1218,a_a017964,A03,a017964,0,11
1219,a_a005238,A03,a005238,1,10
1220,a_a003495,A03,a003495,1,10
1221,a_a005418,A01,a005418,2,10
1222,a_a005648,A03,a005648,0,10
1223,a_a001338,A03,a001338,1,09
1224,a_a001828,A01,a001828,2,10
1225,a_a011223,A03,a011223,0,10
1226,a_a005152,A03,a005152,0,10
1227,a_a003980,A01,a003980,1,09
1228,a_a007585,A01,a007585,0,10
1229,a_a000669,A01,a000669,2,08
1230,c_c008840,A02,c008840,0,10
1231,a_a002960,A03,a002960,1,09
1232,a_a005173,A03,a005173,0,10
1233,a_a001732,A03,a001732,1,09
1234,a_a013587,A03,a013587,2,10
1235,a_a002275,A03,a002275,2,09
1236,a_a004309,A03,a004309,0,09
1237,a_a004662,A03,a004662,1,09
1238,a_a000633,A02,a000633,1,09
1239,a_a005730,A03,a005730,1,10
1240,a_a009674,A03,a009674,1,10
1241,a_a011486,A03,a011486,2,10
1242,a_a018235,A03,a018235,0,11
1243,c_c006112,A03,c006112,0,10
1244,a_a014100,A03,a014100,2,10
1245,a_a008455,A03,a008455,1,10
1246,a_a000974,A02,a000974,2,08
1247,a_a001741,A01,a001741,2,09
1248,a_a000251,A03,a000251,1,08
1249,a_a011188,A02,a011188,1,10
1250,a_a003799,A03,a003799,1,10
1251,a_a006287,A03,a006287,0,10
1252,a_a006384,A03,a006384,1,10
1253,a_a018201,A03,a018201,0,11
1254,a_a002969,A01,a002969,2,10
1255,a_a007921,A01,a007921,0,10
1256,a_a004316,A03,a004316,0,09
1257,a_a003489,A03,a003489,1,10
1258,a_a005222,A02,a005222,1,10
1259,a_a007821,A03,a007821,1,10
1260,a_a018122,A02,a018122,0,11
1261,a_a006424,A01,a006424,2,10
1262,a_a011120,A03,a011120,2,10
1263,a_a014526,A03,a014526,1,10
1264,b_b002868,A03,b002868,1,09
1265,a_a007612,A01,a007612,0,10
1266,a_a007938,A03,a007938,0,10
1267,a_a018168,A03,a018168,0,11
1268,a_a009812,A01,a009812,2,10
1269,a_a004382,A01,a004382,2,10
1270,a_a005167,A03,a005167,0,10
1271,a_a009706,A03,a009706,2,10
1272,a_a002369,A01,a002369,2,09
1273,a_a004674,A01,a004674,0,09
1274,a_a002590,A03,a002590,1,10
1275,a_a001728,A03,a001728,1,09
1276,a_a000094,A01,a000094,2,08
1277,a_a013680,A03,a013680,1,10
1278,a_a002993,A01,a002993,1,10
1279,a_a000430,A03,a000430,1,08
1280,a_a003707,A03,a003707,1,10
1281,a_a017522,A03,a017522,0,11
1282,a_a002447,A03,a002447,2,09
1283,a_a002445,A03,a002445,2,09
1284,a_a009619,A03,a009619,1,11
1285,a_a010489,A03,a010489,1,10
1286,a_a002166,A01,a002166,2,09
1287,a_a000568,A03,a000568,1,08
1288,a_a000517,A03,a000517,1,08
1289,a_a006582,A03,a006582,1,10
1290,a_a003383,A01,a003383,1,10
1291,a_a005726,A03,a005726,1,10
1292,a_a015313,A01,a015313,2,10
1293,a_a006209,A01,a006209,2,10
1294,a_a006770,A03,a006770,1,10
1295,a_a003450,A03,a003450,1,10
1296,a_a007359,A03,a007359,0,10
1297,a_a000413,A01,a000413,2,08
1298,a_a000013,A03,a000013,1,08
1299,a_a005991,A01,a005991,2,10
1300,a_a006080,A02,a006080,1,10
1301,a_a006559,A01,a006559,2,10
1302,a_a004454,A03,a004454,1,10
1303,a_a007253,A03,a007253,0,10
1304,a_a004009,A03,a004009,1,10
1305,a_a002042,A01,a002042,2,09
1306,a_a007198,A03,a007198,0,10
1307,a_a002566,A02,a002566,1,09
1308,a_a005346,A01,a005346,2,10
1309,a_a001935,A03,a001935,2,09
1310,a_a006350,A01,a006350,2,10
1311,a_a001904,A01,a001904,2,09
1312,a_a001624,A03,a001624,1,09
1313,a_a000085,A03,a000085,1,08
1314,a_a003003,A01,a003003,2,09
1315,a_a004732,A01,a004732,2,10
1316,a_a017643,A03,a017643,0,11
1317,a_a001817,A01,a001817,1,09
1318,a_a005297,A01,a005297,2,10
1319,a_a018087,A01,a018087,0,11
1320,a_a003138,A01,a003138,2,09
1321,a_a017744,A01,a017744,0,11
1322,c_c002932,A03,c002932,2,09
1323,b_b005996,A03,b005996,0,10
1324,a_a004269,A03,a004269,0,10
1325,a_a017867,A03,a017867,0,11
1326,a_a007163,A01,a007163,2,10
1327,a_a007950,A03,a007950,0,10
1328,a_a014783,A03,a014783,2,10
1329,a_a014205,A03,a014205,2,10
1330,a_a002221,A03,a002221,2,09
1331,c_c002983,A03,c002983,1,10
1332,a_a017840,A03,a017840,0,11
1333,a_a001425,A01,a001425,2,08
1334,a_a002234,A01,a002234,2,09
1335,a_a003794,A01,a003794,2,09
1336,a_a006990,A03,a006990,2,10
1337,a_a006218,A03,a006218,1,10
1338,a_a005638,A03,a005638,0,10
1339,a_a009903,A01,a009903,2,10
1340,a_a003139,A01,a003139,2,09
1341,a_a008359,A01,a008359,2,10
1342,a_a005160,A01,a005160,0,10
1343,a_a006133,A03,a006133,1,10
1344,a_a007260,A03,a007260,0,10
1345,a_a006914,A03,a006914,2,10
1346,a_a001823,A03,a001823,2,09
1347,a_a007966,A01,a007966,0,10
1348,a_a001321,A03,a001321,1,08
1349,a_a002456,A01,a002456,2,09
1350,a_a000536,A01,a000536,1,09
1351,a_a002184,A01,a002184,2,09
1352,a_a010296,A03,a010296,2,10
1353,a_a003447,A03,a003447,2,09
1354,a_a004157,A03,a004157,1,10
1355,a_a005432,A01,a005432,2,10
1356,a_a005191,A01,a005191,0,10
1357,a_a005707,A01,a005707,2,10
1358,a_a017994,A01,a017994,0,11
1359,a_a013755,A01,a013755,2,10
1360,a_a018015,A01,a018015,0,11
1361,a_a000896,A03,a000896,1,08
1362,a_a014782,A03,a014782,2,10
1363,a_a007784,A03,a007784,1,10
1364,a_a007398,A03,a007398,0,10
1365,a_a001026,A03,a001026,1,09
1366,b_b006189,A03,b006189,1,10
1367,a_a005669,A03,a005669,0,10
1368,a_a004575,A03,a004575,1,10
1369,a_a011569,A01,a011569,2,10
1370,a_a018143,A01,a018143,0,11
1371,a_a003642,A01,a003642,2,10
1372,a_a003796,A03,a003796,1,10
1373,a_a015211,A03,a015211,1,11
1374,a_a000290,A03,a000290,2,08
1375,a_a004539,A03,a004539,1,10
1376,a_a001933,A03,a001933,1,09
1377,a_a001964,A01,a001964,2,09
1378,a_a007942,A03,a007942,0,10
1379,a_a005607,A03,a005607,0,10
1380,a_a004281,A01,a004281,0,10
1381,a_a002580,A03,a002580,1,09
1382,a_a003429,A01,a003429,1,09
1383,a_a004026,A03,a004026,1,09
1384,a_a002345,A03,a002345,1,09
1385,a_a006390,A01,a006390,2,10
1386,a_a018119,A03,a018119,0,11
1387,a_a009815,A02,a009815,2,10
1388,a_a002440,A01,a002440,2,09
1389,a_a006602,A03,a006602,1,11
1390,a_a008073,A03,a008073,1,10
1391,a_a014923,A03,a014923,2,10
1392,a_a017919,A03,a017919,0,11
1393,a_a002471,A01,a002471,2,09
1394,a_a006528,A03,a006528,1,10
1395,a_a006406,A03,a006406,2,10
1396,a_a010370,A03,a010370,1,10
1397,a_a003288,A03,a003288,1,10
1398,a_a008471,A01,a008471,2,10
1399,a_a002131,A03,a002131,2,09
1400,a_a008418,A03,a008418,1,10
1401,a_a009402,A01,a009402,2,10
1402,a_a002881,A03,a002881,1,09
1403,a_a005186,A03,a005186,0,10
1404,a_a013709,A03,a013709,1,10
1405,a_a003605,A03,a003605,1,10
1406,a_a011565,A01,a011565,1,10
1407,a_a000415,A02,a000415,1,08
1408,a_a003298,A03,a003298,1,10
1409,a_a004314,A01,a004314,0,10
1410,a_a001827,A03,a001827,1,09
1411,a_a000809,A01,a000809,1,09
1412,a_a006603,A03,a006603,2,10
1413,a_a010391,A03,a010391,0,10
1414,c_c006746,A03,c006746,2,10
1415,a_a000139,A03,a000139,1,08
1416,a_a006771,A03,a006771,1,10
1417,a_a009689,A03,a009689,1,10
1418,a_a006700,A01,a006700,1,10
1419,a_a007388,A03,a007388,0,10
1420,a_a002832,A03,a002832,1,09
1421,a_a002587,A03,a002587,2,09
1422,a_a018110,A03,a018110,0,11
1423,a_a010294,A03,a010294,2,10
1424,b_b011659,A03,b011659,0,11
1425,a_a002896,A03,a002896,1,09
1426,a_a007335,A03,a007335,0,10
1427,a_a001383,A03,a001383,1,08
1428,a_a010502,A01,a010502,2,10
1429,a_a006443,A01,a006443,2,10
1430,a_a017745,A01,a017745,0,11
1431,a_a006268,A03,a006268,0,10
1432,a_a007274,A01,a007274,0,10
1433,a_a007412,A01,a007412,0,10
1434,a_a018215,A01,a018215,0,11
1435,a_a004841,A01,a004841,2,10
1436,a_a006306,A02,a006306,0,10
1437,a_a002238,A01,a002238,1,09
1438,a_a000163,A03,a000163,2,08
1439,a_a007296,A01,a007296,0,10
1440,a_a000299,A03,a000299,1,08
1441,a_a008086,A03,a008086,1,10
1442,a_a007089,A03,a007089,1,10
1443,a_a017842,A01,a017842,0,11
