,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RATING,VISIT_MM,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_MISSION,TRAVEL_MM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS
0,2962,a_a015688,a015688,프로방스마을,경기 파주시 탄현면 성동리 82-1,60.0,7,1.0,4.0,4.0,4.0,13.2,10,대중교통 등,6;1;,6;1;,10,4,2,6,5,6,6,1.0,0.0,0.0
1,3124,a_a015688,a015688,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,150.0,7,0.0,4.0,4.0,3.0,12.2,10,대중교통 등,6;1;,6;1;,10,4,2,6,5,6,6,1.0,0.0,0.0
2,2634,a_a015688,a015688,지혜의숲,경기 파주시 문발동 524-3,30.0,3,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,6;1;,6;1;,10,4,2,6,5,6,6,1.0,0.0,0.0
3,716,a_a000491,a000491,더현대서울,서울 영등포구 여의도동 22,180.0,4,0.0,5.0,5.0,5.0,16.5,08,자가용,1;22;23;6;,1;22;23;6;,08,4,4,4,4,5,7,2.0,0.0,0.0
4,1523,a_a000491,a000491,세종문화회관,서울 종로구 세종로 81-3,60.0,3,0.0,5.0,5.0,5.0,16.5,08,자가용,1;22;23;6;,1;22;23;6;,08,4,4,4,4,5,7,2.0,0.0,0.0
5,3054,a_a000491,a000491,한식문화공간이음,서울 종로구 재동 54-5,60.0,13,0.0,5.0,5.0,5.0,16.5,08,자가용,1;22;23;6;,1;22;23;6;,08,4,4,4,4,5,7,2.0,0.0,0.0
6,147,a_a000172,a000172,강릉중앙시장,강원 강릉시 성남동 50,30.0,4,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
7,2785,a_a000172,a000172,코엑스 아쿠아리움,서울 강남구 삼성동 159,120.0,6,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
8,944,a_a000172,a000172,망원시장,서울 마포구 망원동 403-6,30.0,4,0.0,3.0,3.0,3.0,9.9,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
9,896,a_a000172,a000172,롯데월드타워,서울 송파구 신천동 29,60.0,13,0.0,4.0,3.0,4.0,12.4,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
10,899,a_a000172,a000172,롯데월드타워&롯데월드몰,서울 송파구 신천동 29,30.0,4,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
11,895,a_a000172,a000172,롯데월드아쿠아리움,서울 송파구 신천동 29,120.0,6,0.0,4.0,4.0,5.0,14.2,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
12,1236,a_a000172,a000172,브릭캠퍼스 강릉,강원 강릉시 견소동 265-1,60.0,6,0.0,4.0,2.0,2.0,9.6,08,대중교통 등,2;6;,2;,08,7,1,7,7,2,4,1.0,0.0,0.0
13,2693,a_a000554,a000554,청계천,서울 종로구 서린동 148,60.0,7,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,1;3;6;7;,1;3;6;7;,08,6,1,4,6,3,2,2.0,0.0,0.0
14,3084,a_a000554,a000554,해피씨어터,서울 종로구 동숭동 1-60,120.0,3,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,1;3;6;7;,1;3;6;7;,08,6,1,4,6,3,2,2.0,0.0,0.0
15,356,a_a000554,a000554,광장시장,서울 종로구 예지동 2-1,60.0,4,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,1;3;6;7;,1;3;6;7;,08,6,1,4,6,3,2,2.0,0.0,0.0
16,721,a_a000554,a000554,덕수궁,서울 중구 정동 5-1,60.0,2,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,1;3;6;7;,1;3;6;7;,08,6,1,4,6,3,2,2.0,0.0,0.0
17,1288,a_a005195,a005195,삼송역 3호선,경기 고양시 덕양구 삼송동 18-5,0.0,7,0.0,3.0,2.0,3.0,9.1,10,,4;21;28;,4;21;28;,10,3,5,1,5,5,2,1.0,0.0,0.0
18,267,a_a005195,a005195,고양누리길 서삼릉누리길,경기 고양시 덕양구 원당동,120.0,7,0.0,3.0,3.0,3.0,9.9,10,,4;21;28;,4;21;28;,10,3,5,1,5,5,2,1.0,0.0,0.0
19,2573,a_a004298,a004298,제부도 워터워크,경기 화성시 서신면 송교리 377-46,0.0,2,0.0,2.0,3.0,3.0,8.4,10,,12;2;22;,12;2;22;,10,2,2,4,3,5,6,2.0,0.0,0.0
20,2575,a_a004298,a004298,제부도해수욕장,경기 화성시 서신면 제부리,30.0,1,1.0,4.0,4.0,4.0,13.2,10,,12;2;22;,12;2;22;,10,2,2,4,3,5,6,2.0,0.0,0.0
21,1455,a_a004298,a004298,서해랑 제부도해상케이블카 전곡정류장,경기 화성시 서신면 장외리 618-12,90.0,6,0.0,4.0,4.0,4.0,13.2,10,,12;2;22;,12;2;22;,10,2,2,4,3,5,6,2.0,0.0,0.0
22,2333,a_a018121,a018121,의정부제일시장,경기 의정부시 의정부동 160,60.0,4,0.0,5.0,5.0,5.0,16.5,11,,21;22;24;,21;22;24;,11,3,2,3,3,6,4,1.0,0.0,0.0
23,2331,a_a018121,a018121,의정부역 행복로,경기 의정부시 의정부동 195-17,60.0,4,1.0,4.0,4.0,4.0,13.2,11,,21;22;24;,21;22;24;,11,3,2,3,3,6,4,1.0,0.0,0.0
24,716,a_a003810,a003810,더현대서울,서울 영등포구 여의도동 22,90.0,3,0.0,5.0,5.0,5.0,16.5,10,자가용,22;27;4;9;,22;27;4;9;,10,4,3,2,3,5,7,2.0,0.0,0.0
25,716,a_a003810,a003810,더현대서울,서울 영등포구 여의도동 22,60.0,7,0.0,5.0,5.0,5.0,16.5,10,자가용,22;27;4;9;,22;27;4;9;,10,4,3,2,3,5,7,2.0,0.0,0.0
26,1470,a_a003810,a003810,석촌호수 동호,서울 송파구 신천동 32,30.0,1,0.0,2.0,3.0,3.0,8.4,10,자가용,22;27;4;9;,22;27;4;9;,10,4,3,2,3,5,7,2.0,0.0,0.0
27,1471,a_a003810,a003810,석촌호수 서호,서울 송파구 잠실동 47,30.0,1,0.0,5.0,4.0,4.0,14.7,10,자가용,22;27;4;9;,22;27;4;9;,10,4,3,2,3,5,7,2.0,0.0,0.0
28,2238,a_a003810,a003810,원효대교북단교차로,서울 용산구 이촌동,90.0,8,0.0,2.0,1.0,3.0,6.8,10,자가용,22;27;4;9;,22;27;4;9;,10,4,3,2,3,5,7,2.0,0.0,0.0
29,213,a_a000537,a000537,경복궁,서울 종로구 세종로 1-91,30.0,2,1.0,3.0,3.0,3.0,9.9,09,자가용,1;22;24;4;6;,1;22;24;4;6;,09,2,1,3,1,3,6,1.0,0.0,0.0
30,365,a_a000537,a000537,광화문광장,서울 종로구 세종로 1-68,30.0,2,1.0,4.0,4.0,3.0,12.2,09,자가용,1;22;24;4;6;,1;22;24;4;6;,09,2,1,3,1,3,6,1.0,0.0,0.0
31,1852,a_a000537,a000537,아트스페이스 이색,서울 종로구 안국동 159-2,0.0,3,0.0,3.0,3.0,2.0,8.9,09,자가용,1;22;24;4;6;,1;22;24;4;6;,09,2,1,3,1,3,6,1.0,0.0,0.0
32,435,a_a000537,a000537,국립현대미술관 서울관 아트샵,,0.0,3,1.0,5.0,5.0,5.0,16.5,09,자가용,1;22;24;4;6;,1;22;24;4;6;,09,2,1,3,1,3,6,1.0,0.0,0.0
33,434,a_a000537,a000537,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,1.0,5.0,4.0,5.0,15.7,09,자가용,1;22;24;4;6;,1;22;24;4;6;,09,2,1,3,1,3,6,1.0,0.0,0.0
34,2492,a_a003071,a003071,자라섬재즈페스티벌,경기 가평군 가평읍 달전리 27,390.0,8,1.0,4.0,3.0,3.0,11.4,10,자가용,21;22;5;9;,21;22;5;9;,10,2,2,6,6,2,2,2.0,0.0,0.0
35,2724,a_a003071,a003071,청평호,경기 가평군 설악면 사룡리,30.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,21;22;5;9;,21;22;5;9;,10,2,2,6,6,2,2,2.0,0.0,0.0
36,1818,a_a005705,a005705,아모레퍼시픽미술관,서울 용산구 한강로2가 424,60.0,3,0.0,4.0,3.0,4.0,12.4,10,대중교통 등,22;4;,22;4;,10,1,1,3,1,6,6,3.0,0.0,0.0
37,1279,a_a005705,a005705,삼각백빈건널목,서울 용산구 한강로3가 40-1007,60.0,4,1.0,4.0,4.0,4.0,13.2,10,대중교통 등,22;4;,22;4;,10,1,1,3,1,6,6,3.0,0.0,0.0
38,1517,a_a000658,a000658,세운전자상가,서울 종로구 장사동 116-4,0.0,2,0.0,4.0,2.0,3.0,10.6,09,자가용,1;23;4;,1;23;4;,09,6,4,2,4,6,2,2.0,0.0,0.0
39,2693,a_a000658,a000658,청계천,서울 종로구 서린동 148,30.0,1,1.0,4.0,5.0,4.0,14.0,09,자가용,1;23;4;,1;23;4;,09,6,4,2,4,6,2,2.0,0.0,0.0
40,2384,a_a000658,a000658,익선동 골목,,30.0,7,0.0,4.0,4.0,4.0,13.2,09,자가용,1;23;4;,1;23;4;,09,6,4,2,4,6,2,2.0,0.0,0.0
41,2224,a_a000658,a000658,운현궁,서울 종로구 운니동 114-10,30.0,2,0.0,4.0,4.0,4.0,13.2,09,자가용,1;23;4;,1;23;4;,09,6,4,2,4,6,2,2.0,0.0,0.0
42,1831,a_a017794,a017794,아차산 4보루,경기 구리시 아천동 52-2,30.0,1,0.0,5.0,5.0,5.0,16.5,11,,28;,28;,11,1,2,1,2,7,5,1.0,0.0,0.0
43,1835,a_a017794,a017794,아차산큰바위얼굴,경기 구리시 아천동,30.0,1,0.0,5.0,5.0,5.0,16.5,11,,28;,28;,11,1,2,1,2,7,5,1.0,0.0,0.0
44,247,a_a017794,a017794,고구려대장간마을,경기 구리시 아천동 316-47,30.0,7,0.0,5.0,5.0,5.0,16.5,11,,28;,28;,11,1,2,1,2,7,5,1.0,0.0,0.0
45,546,a_a003557,a003557,남도꽃정원,경기 가평군 가평읍 달전리 산 5-5,30.0,1,0.0,4.0,4.0,3.0,12.2,10,자가용,21;22;26;6;9;,21;22;26;6;9;,09,2,1,2,2,1,7,3.0,1.0,0.0
46,119,a_a003557,a003557,가평잣고을시장,경기 가평군 가평읍 읍내리 405,30.0,4,0.0,4.0,3.0,3.0,11.4,09,자가용,21;22;26;6;9;,21;22;26;6;9;,09,2,1,2,2,1,7,3.0,1.0,0.0
47,604,a_a003557,a003557,노량진수산물도매시장,서울 동작구 노량진동 334,30.0,4,1.0,4.0,5.0,5.0,15.0,09,자가용,21;22;26;6;9;,21;22;26;6;9;,09,2,1,2,2,1,7,3.0,1.0,0.0
48,1391,a_a004696,a004696,서울숲,서울 성동구 성수동1가 678-1,30.0,1,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;22;26;4;6;,1;22;26;4;6;,10,3,6,4,3,6,6,2.0,0.0,0.0
49,10,a_a004696,a004696,29CM SEONGSU,서울 성동구 성수동2가 302-4,30.0,4,0.0,4.0,4.0,3.0,12.2,10,대중교통 등,1;22;26;4;6;,1;22;26;4;6;,10,3,6,4,3,6,6,2.0,0.0,0.0
50,1391,a_a004696,a004696,서울숲,서울 성동구 성수동1가 678-1,30.0,1,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;22;26;4;6;,1;22;26;4;6;,10,3,6,4,3,6,6,2.0,0.0,0.0
51,1796,a_a004696,a004696,쎈느,서울 성동구 성수동2가 314-2,30.0,4,0.0,4.0,2.0,4.0,11.6,10,대중교통 등,1;22;26;4;6;,1;22;26;4;6;,10,3,6,4,3,6,6,2.0,0.0,0.0
52,59,a_a004696,a004696,LCDC서울,서울 성동구 성수동2가 275-28,30.0,4,0.0,4.0,4.0,4.0,13.2,10,대중교통 등,1;22;26;4;6;,1;22;26;4;6;,10,3,6,4,3,6,6,2.0,0.0,0.0
53,961,a_a002054,a002054,메가박스 의정부민락,경기 의정부시 민락동 813-4,180.0,3,0.0,5.0,5.0,5.0,16.5,09,자가용,1;2;22;8;,1;2;22;8;,09,2,4,2,4,4,6,2.0,0.0,0.0
54,2948,a_a002054,a002054,포천아트밸리,경기 포천시 신북면 기지리 282,30.0,1,1.0,4.0,4.0,4.0,13.2,09,자가용,1;2;22;8;,1;2;22;8;,09,2,4,2,4,4,6,2.0,0.0,0.0
55,1837,a_a002345,a002345,아침고요수목원,경기 가평군 상면 행현리 623-3,120.0,1,1.0,5.0,5.0,5.0,16.5,09,자가용,21;8;,21;8;,09,1,4,4,4,4,3,3.0,0.0,0.0
56,806,a_a000087,a000087,두타.밀리오레,서울특별시 중구 을지로6가,60.0,4,1.0,5.0,5.0,5.0,16.5,08,자가용,1;23;6;,1;,08,4,1,1,4,2,4,3.0,1.0,0.0
57,33,a_a000087,a000087,CGV 용산아이파크몰,서울 용산구 한강로3가 40-999,330.0,3,0.0,5.0,5.0,5.0,16.5,08,자가용,1;23;6;,1;,08,4,1,1,4,2,4,3.0,1.0,0.0
58,914,a_a000087,a000087,마로니에공원,서울 종로구 동숭동 1-124,150.0,1,1.0,5.0,5.0,5.0,16.5,08,자가용,1;23;6;,1;,08,4,1,1,4,2,4,3.0,1.0,0.0
59,557,a_a014858,a014858,남산공원,서울 중구 예장동 산 5-6,120.0,1,0.0,4.0,3.0,4.0,12.4,11,대중교통 등,4;1;9;23;27;26;24;,4;1;9;23;27;26;24;,11,5,1,4,4,2,7,2.0,0.0,0.0
60,2166,a_a014858,a014858,용리단길,서울 용산구 한강로2가 412,30.0,4,0.0,3.0,3.0,4.0,10.9,11,대중교통 등,4;1;9;23;27;26;24;,4;1;9;23;27;26;24;,11,5,1,4,4,2,7,2.0,0.0,0.0
61,1165,a_a000949,a000949,봄날아트홀,서울 종로구 동숭동 1-153,90.0,3,0.0,4.0,4.0,4.0,13.2,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
62,2021,a_a000949,a000949,여의도한강공원,서울 영등포구 여의도동 85,120.0,1,0.0,3.0,2.0,3.0,9.1,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
63,1152,a_a000949,a000949,보신각터,서울 종로구 관철동 45-5,30.0,2,0.0,3.0,3.0,3.0,9.9,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
64,1970,a_a000949,a000949,언더스탠드에비뉴,,30.0,4,0.0,2.0,2.0,2.0,6.6,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
65,364,a_a000949,a000949,광화문,서울 종로구 세종로 1-58,60.0,2,0.0,4.0,4.0,4.0,13.2,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
66,2693,a_a000949,a000949,청계천,서울 종로구 서린동 148,30.0,7,0.0,4.0,4.0,4.0,13.2,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
67,1397,a_a000949,a000949,서울숲공원 가족마당 무신사 패선 전시회,,120.0,3,0.0,5.0,5.0,5.0,16.5,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
68,1391,a_a000949,a000949,서울숲,서울 성동구 성수동1가 678-1,30.0,1,0.0,3.0,3.0,3.0,9.9,09,대중교통 등,1;3;7;,1;3;7;,09,3,2,2,6,6,6,3.0,0.0,0.0
69,1976,a_a003441,a003441,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,120.0,6,1.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
70,1979,a_a003441,a003441,에버랜드 로스트밸리,경기 용인시 처인구 포곡읍 전대리 482,60.0,6,1.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
71,1987,a_a003441,a003441,에버랜드 정문,경기 용인시 처인구 포곡읍 유운리 551-11,60.0,6,0.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
72,1984,a_a003441,a003441,에버랜드 아마존익스프레스,경기 용인시 처인구 포곡읍 전대리 506,90.0,6,0.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
73,537,a_a003441,a003441,난지한강공원,서울 마포구 상암동 495-72,60.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
74,1981,a_a003441,a003441,에버랜드 매직타임레스토랑,경기 용인시 처인구 포곡읍 전대리 546-118,60.0,6,0.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
75,1716,a_a003441,a003441,스타필드 고양,경기 고양시 덕양구 동산동 370,210.0,4,1.0,5.0,5.0,5.0,16.5,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
76,1977,a_a003441,a003441,에버랜드 T익스프레스,경기 용인시 처인구 포곡읍 전대리 310,30.0,6,1.0,5.0,4.0,5.0,15.7,10,자가용,1;2;3;5;6;,1;2;3;5;6;,10,3,1,7,2,7,7,3.0,0.0,0.0
77,2021,a_a014835,a014835,여의도한강공원,서울 영등포구 여의도동 85,90.0,1,0.0,4.0,3.0,4.0,12.4,11,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
78,973,a_a014835,a014835,명동거리,서울 중구 명동2가,60.0,4,1.0,3.0,3.0,3.0,9.9,10,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
79,566,a_a014835,a014835,남산타워,,60.0,13,0.0,3.0,3.0,3.0,9.9,10,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
80,2374,a_a014835,a014835,"이태원거리, 롯데월드타워몰",서울 용산구 이태원동 119-23,30.0,4,1.0,1.0,1.0,1.0,3.3,10,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
81,889,a_a014835,a014835,롯데월드,서울 송파구 잠실동 40-1,120.0,6,1.0,3.0,3.0,3.0,9.9,10,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
82,626,a_a014835,a014835,논현먹자골목,,30.0,4,1.0,4.0,5.0,5.0,15.0,10,자가용,2;4;6;7;9;,2;4;6;7;9;,10,4,4,1,4,7,4,2.0,0.0,0.0
83,2887,a_a001321,a001321,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,240.0,4,0.0,4.0,4.0,4.0,13.2,08,자가용,1;28;,1;28;,08,2,2,2,5,2,6,2.0,0.0,0.0
84,3124,a_a001321,a001321,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,60.0,7,0.0,5.0,5.0,4.0,15.5,08,자가용,1;28;,1;28;,08,2,2,2,5,2,6,2.0,0.0,0.0
85,1788,a_a001321,a001321,심학산둘레길,경기 파주시 동패동 산 284-10,60.0,7,0.0,4.0,4.0,4.0,13.2,08,자가용,1;28;,1;28;,08,2,2,2,5,2,6,2.0,0.0,0.0
86,799,a_a001382,a001382,두물머리,경기 양평군 양서면 양수리,120.0,1,0.0,4.0,4.0,4.0,13.2,08,자가용,22;,22;,08,4,4,3,4,5,5,2.0,0.0,0.0
87,225,a_a008269,a008269,경의선책거리,서울 마포구 동교동 190-1,30.0,4,0.0,4.0,4.0,4.0,13.2,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
88,774,a_a008269,a008269,"동묘공원, 동대문역사문화공원 가는길",,30.0,1,0.0,4.0,3.0,3.0,11.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
89,54,a_a008269,a008269,KT&G상상마당 홍대,서울 마포구 서교동 367-5,30.0,3,0.0,4.0,3.0,4.0,12.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
90,2693,a_a008269,a008269,청계천,서울 종로구 서린동 148,60.0,7,0.0,4.0,3.0,3.0,11.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
91,635,a_a008269,a008269,뉴뉴,서울 중구 신당동 204-1,30.0,4,0.0,4.0,3.0,2.0,10.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
92,2984,a_a008269,a008269,필름포럼,서울 서대문구 대신동 85-1,120.0,3,0.0,4.0,4.0,5.0,14.2,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
93,562,a_a008269,a008269,남산서울타워,서울 용산구 용산동2가 산 1-3,90.0,7,1.0,4.0,4.0,5.0,14.2,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
94,896,a_a008269,a008269,롯데월드타워,서울 송파구 신천동 29,90.0,13,1.0,4.0,3.0,3.0,11.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
95,1997,a_a008269,a008269,에이에이플레이스,서울 마포구 동교동 163-20,30.0,4,0.0,4.0,3.0,3.0,11.4,10,대중교통 등,1;4;22;6;24;27;,1;4;22;6;24;27;,10,6,2,2,2,6,5,1.0,0.0,0.0
96,2303,a_a014022,a014022,율동공원,경기 성남시 분당구 율동 318,180.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,1;5;6;7;9;,1;5;6;7;9;,10,1,1,4,5,2,6,1.0,0.0,0.0
97,716,a_a014022,a014022,더현대서울,서울 영등포구 여의도동 22,180.0,4,0.0,5.0,5.0,5.0,16.5,10,자가용,1;5;6;7;9;,1;5;6;7;9;,10,1,1,4,5,2,6,1.0,0.0,0.0
98,946,a_a000567,a000567,망원한강공원,서울 마포구 망원동 205-4,30.0,1,0.0,4.0,4.0,4.0,13.2,09,대중교통 등,10;23;,10;23;,09,4,2,2,4,2,7,2.0,0.0,0.0
99,2123,a_a004296,a004296,오이도 빨강등대,경기 시흥시 정왕동 2043,30.0,7,0.0,4.0,4.0,4.0,13.2,10,,21;24;6;,21;24;6;,10,1,2,2,3,1,4,2.0,0.0,0.0
100,1742,a_a004296,a004296,시흥오이도박물관,경기 시흥시 정왕동 2202-6,30.0,2,0.0,4.0,4.0,4.0,13.2,10,,21;24;6;,21;24;6;,10,1,2,2,3,1,4,2.0,0.0,0.0
101,2682,a_a004263,a004263,철원한탄강 주상절리길,강원 철원군 갈말읍 군탄리 산 78-2,150.0,1,0.0,4.0,4.0,4.0,13.2,10,자가용,1;11;2;21;27;,1;11;2;21;27;,10,1,2,6,6,6,6,3.0,1.0,0.0
102,2471,a_a004263,a004263,임진각관광지,경기 파주시 문산읍 마정리 1198-1,540.0,3,0.0,4.0,4.0,4.0,13.2,10,자가용,1;11;2;21;27;,1;11;2;21;27;,10,1,2,6,6,6,6,3.0,1.0,0.0
103,260,a_a004263,a004263,고석정꽃밭,강원 철원군 동송읍 장흥리 10-2,210.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,1;11;2;21;27;,1;11;2;21;27;,10,1,2,6,6,6,6,3.0,1.0,0.0
104,2120,a_a011900,a011900,오이도,경기 시흥시 정왕동 1073,60.0,1,1.0,4.0,5.0,4.0,14.0,11,자가용,3;5;,3;5;,11,4,4,4,4,4,4,1.0,0.0,0.0
105,2135,a_a011900,a011900,옥구공원,경기 시흥시 정왕동 2138,150.0,1,1.0,5.0,5.0,5.0,16.5,11,자가용,3;5;,3;5;,11,4,4,4,4,4,4,1.0,0.0,0.0
106,1314,a_a011900,a011900,생명의나무전망대+빨간등대,경기 시흥시 정왕동 2043,60.0,1,1.0,5.0,5.0,5.0,16.5,11,자가용,3;5;,3;5;,11,4,4,4,4,4,4,1.0,0.0,0.0
107,2578,a_a002193,a002193,제이드가든수목원,강원 춘천시 남산면 서천리 산 111,210.0,1,0.0,5.0,4.0,5.0,15.7,09,자가용,1;12;2;28;4;,1;12;2;28;4;,09,3,1,6,3,2,6,3.0,0.0,0.0
108,2738,a_a002193,a002193,춘천삼악산호수케이블카,강원 춘천시 삼천동 392-10,120.0,6,0.0,5.0,5.0,5.0,16.5,09,자가용,1;12;2;28;4;,1;12;2;28;4;,09,3,1,6,3,2,6,3.0,0.0,0.0
109,1742,a_a001256,a001256,시흥오이도박물관,경기 시흥시 정왕동 2202-6,120.0,2,0.0,5.0,5.0,5.0,16.5,08,자가용,10;11;3;6;8;,10;11;3;6;8;,08,4,1,4,7,1,7,2.0,0.0,0.0
110,787,a_a001256,a001256,동춘서커스 상설공연장,경기 안산시 단원구 대부북동 1849-31,90.0,3,0.0,5.0,5.0,5.0,16.5,08,자가용,10;11;3;6;8;,10;11;3;6;8;,08,4,1,4,7,1,7,2.0,0.0,0.0
111,2521,a_a000012,a000012,장안공원 화서문,경기 수원시 팔달구 장안동 331,0.0,2,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
112,1840,a_a000012,a000012,아쿠아플라넷 광교,경기 수원시 영통구 하동 871,60.0,6,0.0,2.0,2.0,2.0,6.6,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
113,1647,a_a000012,a000012,수원전통문화관 예절교육관,경기 수원시 팔달구 장안동 33-4,0.0,3,0.0,2.0,2.0,2.0,6.6,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
114,2236,a_a000012,a000012,원천호수,경기 수원시 영통구 하동,30.0,1,0.0,4.0,3.0,3.0,11.4,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
115,1451,a_a000012,a000012,서장대,경기 수원시 팔달구 남창동 55-23,30.0,2,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
116,1645,a_a000012,a000012,수원영동시장,경기 수원시 팔달구 영동 8,30.0,4,0.0,3.0,3.0,3.0,9.9,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
117,937,a_a000012,a000012,만석공원 만석거,경기 수원시 장안구 송죽동 414,30.0,1,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
118,1683,a_a000012,a000012,수원화성박물관,경기 수원시 팔달구 매향동 49,30.0,2,0.0,5.0,4.0,4.0,14.7,08,대중교통 등,22;23;26;3;6;,3;,08,3,1,3,4,1,5,1.0,0.0,0.0
